desc,price,review_rating,review_count,url
ASUS Vivobook Go 12 L210 11.6” Ultra-Thin Laptop, 2022 Version, Intel Celeron N4020, 4GB RAM, 64GB eMMC, Win 11 Home in S Mode with One Year of Office 365 Personal, L210MA-DS02,$145.99,,,https://www.amazon.com/ASUS-Vivobook-Ultra-Thin-Personal-L210MA-DS02/dp/B09QF58J7T/ref=sr_1_7?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683868&sprefix=%2Caps%2C796&sr=8-7
"ASUS TUF F15 Gaming Laptop, 15.6"" 144Hz FHD IPS-Type Display, Intel Core i5-10300H Processor, GeForce GTX 1650, 8GB DDR4 RAM, 512GB PCIe SSD, Wi-Fi 6, Windows 11 Home, FX506LH-AS51,$709.00,,,https://www.amazon.com/ASUS-IPS-Type-i5-10300H-Processor-FX506LH-AS51/dp/B09SVQ25XH/ref=sr_1_10?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683868&sprefix=%2Caps%2C796&sr=8-10"
"Lenovo IdeaPad 3 11 Chromebook Laptop,11.6"" HD Display,Intel Celeron N4020, 4GB RAM, 64GB Storage, UHD Graphics 600, Chrome OS, Onyx Black,$128.78,,,https://www.amazon.com/Lenovo-Chromebook-Processor-Graphics-82BA0003US/dp/B087YW8FQB/ref=sr_1_12?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683868&sprefix=%2Caps%2C796&sr=8-12"
"Lenovo 2022 Newest Ideapad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 8GB DDR4 RAM, 256GB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond,$382.00,,,https://www.amazon.com/Lenovo-Ideapad-Touchscreen-i3-1005G1-Processor/dp/B08B6F1NNR/ref=sr_1_1?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683872&sprefix=%2Caps%2C796&sr=8-1"
ASUS Laptop L210 11.6” ultra thin, Intel Celeron N4020 Processor, 4GB RAM, 64GB eMMC storage, Windows 10 Home in S mode with One Year of Office 365 Personal, L210MA-DB01,$147.00,,,https://www.amazon.com/ASUS-Processor-NumberPad-Microsoft-L210MA-DB01/dp/B081V6W99V/ref=sr_1_2?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683872&sprefix=%2Caps%2C796&sr=8-2
"Acer Aspire 5 A515-46-R3UB | 15.6"" Full HD IPS Display | AMD Ryzen 3 3350U Quad-Core Mobile Processor | 4GB DDR4 | 128GB NVMe SSD | WiFi 6 | Backlit KB | FPR | Amazon Alexa | Windows 11 Home in S mode,$353.49,,,https://www.amazon.com/Acer-A515-46-R3UB-Display-Quad-Core-Processor/dp/B09HVC79PC/ref=sr_1_3?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683872&sprefix=%2Caps%2C796&sr=8-3"
"ASUS VivoBook 14 Laptop Computer, 14"" IPS FHD Display, Intel Core i3-1115G4 Processor, 4GB DDR4, 128GB PCIe SSD, Fingerprint Reader, Windows 11 Home in S Mode, Slate Grey, F415EA-AS31,$257.00,,,https://www.amazon.com/ASUS-i3-1115G4-Processor-Fingerprint-F415EA-AS31/dp/B09SVQG3ZZ/ref=sr_1_4?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683872&sprefix=%2Caps%2C796&sr=8-4"
"Lenovo - 2022 - IdeaPad 3i - Essential Laptop Computer - Intel Core i5 12th Gen - 15.6"" FHD Display - 8GB Memory - 512GB Storage - Windows 11 Pro,$607.00,,,https://www.amazon.com/Lenovo-IdeaPad-Essential-Computer-i5-15-6/dp/B09RNC69K8/ref=sr_1_6?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683872&sprefix=%2Caps%2C796&sr=8-6"
ASUS Vivobook Go 12 L210 11.6” Ultra-Thin Laptop, 2022 Version, Intel Celeron N4020, 4GB RAM, 64GB eMMC, Win 11 Home in S Mode with One Year of Office 365 Personal, L210MA-DS02,$145.99,,,https://www.amazon.com/ASUS-Vivobook-Ultra-Thin-Personal-L210MA-DS02/dp/B09QF58J7T/ref=sr_1_7?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683872&sprefix=%2Caps%2C796&sr=8-7
"ASUS TUF F15 Gaming Laptop, 15.6"" 144Hz FHD IPS-Type Display, Intel Core i5-10300H Processor, GeForce GTX 1650, 8GB DDR4 RAM, 512GB PCIe SSD, Wi-Fi 6, Windows 11 Home, FX506LH-AS51,$709.00,,,https://www.amazon.com/ASUS-IPS-Type-i5-10300H-Processor-FX506LH-AS51/dp/B09SVQ25XH/ref=sr_1_10?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683872&sprefix=%2Caps%2C796&sr=8-10"
"Lenovo IdeaPad 3 11 Chromebook Laptop,11.6"" HD Display,Intel Celeron N4020, 4GB RAM, 64GB Storage, UHD Graphics 600, Chrome OS, Onyx Black,$128.78,,,https://www.amazon.com/Lenovo-Chromebook-Processor-Graphics-82BA0003US/dp/B087YW8FQB/ref=sr_1_12?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683872&sprefix=%2Caps%2C796&sr=8-12"
"Lenovo 2022 Newest Ideapad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 8GB DDR4 RAM, 256GB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond,$382.00,,,https://www.amazon.com/Lenovo-Ideapad-Touchscreen-i3-1005G1-Processor/dp/B08B6F1NNR/ref=sr_1_1?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683876&sprefix=%2Caps%2C796&sr=8-1"
ASUS Laptop L210 11.6” ultra thin, Intel Celeron N4020 Processor, 4GB RAM, 64GB eMMC storage, Windows 10 Home in S mode with One Year of Office 365 Personal, L210MA-DB01,$147.00,,,https://www.amazon.com/ASUS-Processor-NumberPad-Microsoft-L210MA-DB01/dp/B081V6W99V/ref=sr_1_2?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683876&sprefix=%2Caps%2C796&sr=8-2
"Acer Aspire 5 A515-46-R3UB | 15.6"" Full HD IPS Display | AMD Ryzen 3 3350U Quad-Core Mobile Processor | 4GB DDR4 | 128GB NVMe SSD | WiFi 6 | Backlit KB | FPR | Amazon Alexa | Windows 11 Home in S mode,$353.49,,,https://www.amazon.com/Acer-A515-46-R3UB-Display-Quad-Core-Processor/dp/B09HVC79PC/ref=sr_1_3?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683876&sprefix=%2Caps%2C796&sr=8-3"
"ASUS VivoBook 14 Laptop Computer, 14"" IPS FHD Display, Intel Core i3-1115G4 Processor, 4GB DDR4, 128GB PCIe SSD, Fingerprint Reader, Windows 11 Home in S Mode, Slate Grey, F415EA-AS31,$257.00,,,https://www.amazon.com/ASUS-i3-1115G4-Processor-Fingerprint-F415EA-AS31/dp/B09SVQG3ZZ/ref=sr_1_4?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683876&sprefix=%2Caps%2C796&sr=8-4"
"Lenovo - 2022 - IdeaPad 3i - Essential Laptop Computer - Intel Core i5 12th Gen - 15.6"" FHD Display - 8GB Memory - 512GB Storage - Windows 11 Pro,$607.00,,,https://www.amazon.com/Lenovo-IdeaPad-Essential-Computer-i5-15-6/dp/B09RNC69K8/ref=sr_1_6?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683876&sprefix=%2Caps%2C796&sr=8-6"
ASUS Vivobook Go 12 L210 11.6” Ultra-Thin Laptop, 2022 Version, Intel Celeron N4020, 4GB RAM, 64GB eMMC, Win 11 Home in S Mode with One Year of Office 365 Personal, L210MA-DS02,$145.99,,,https://www.amazon.com/ASUS-Vivobook-Ultra-Thin-Personal-L210MA-DS02/dp/B09QF58J7T/ref=sr_1_7?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683876&sprefix=%2Caps%2C796&sr=8-7
"ASUS TUF F15 Gaming Laptop, 15.6"" 144Hz FHD IPS-Type Display, Intel Core i5-10300H Processor, GeForce GTX 1650, 8GB DDR4 RAM, 512GB PCIe SSD, Wi-Fi 6, Windows 11 Home, FX506LH-AS51,$709.00,,,https://www.amazon.com/ASUS-IPS-Type-i5-10300H-Processor-FX506LH-AS51/dp/B09SVQ25XH/ref=sr_1_10?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683876&sprefix=%2Caps%2C796&sr=8-10"
"Lenovo IdeaPad 3 11 Chromebook Laptop,11.6"" HD Display,Intel Celeron N4020, 4GB RAM, 64GB Storage, UHD Graphics 600, Chrome OS, Onyx Black,$128.78,,,https://www.amazon.com/Lenovo-Chromebook-Processor-Graphics-82BA0003US/dp/B087YW8FQB/ref=sr_1_12?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683876&sprefix=%2Caps%2C796&sr=8-12"
"Lenovo 2022 Newest Ideapad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 8GB DDR4 RAM, 256GB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond,$382.00,,,https://www.amazon.com/Lenovo-Ideapad-Touchscreen-i3-1005G1-Processor/dp/B08B6F1NNR/ref=sr_1_1?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683879&sprefix=%2Caps%2C796&sr=8-1"
ASUS Laptop L210 11.6” ultra thin, Intel Celeron N4020 Processor, 4GB RAM, 64GB eMMC storage, Windows 10 Home in S mode with One Year of Office 365 Personal, L210MA-DB01,$147.00,,,https://www.amazon.com/ASUS-Processor-NumberPad-Microsoft-L210MA-DB01/dp/B081V6W99V/ref=sr_1_2?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683879&sprefix=%2Caps%2C796&sr=8-2
"Acer Aspire 5 A515-46-R3UB | 15.6"" Full HD IPS Display | AMD Ryzen 3 3350U Quad-Core Mobile Processor | 4GB DDR4 | 128GB NVMe SSD | WiFi 6 | Backlit KB | FPR | Amazon Alexa | Windows 11 Home in S mode,$353.49,,,https://www.amazon.com/Acer-A515-46-R3UB-Display-Quad-Core-Processor/dp/B09HVC79PC/ref=sr_1_3?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683879&sprefix=%2Caps%2C796&sr=8-3"
"ASUS VivoBook 14 Laptop Computer, 14"" IPS FHD Display, Intel Core i3-1115G4 Processor, 4GB DDR4, 128GB PCIe SSD, Fingerprint Reader, Windows 11 Home in S Mode, Slate Grey, F415EA-AS31,$257.00,,,https://www.amazon.com/ASUS-i3-1115G4-Processor-Fingerprint-F415EA-AS31/dp/B09SVQG3ZZ/ref=sr_1_4?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683879&sprefix=%2Caps%2C796&sr=8-4"
"Lenovo - 2022 - IdeaPad 3i - Essential Laptop Computer - Intel Core i5 12th Gen - 15.6"" FHD Display - 8GB Memory - 512GB Storage - Windows 11 Pro,$607.00,,,https://www.amazon.com/Lenovo-IdeaPad-Essential-Computer-i5-15-6/dp/B09RNC69K8/ref=sr_1_6?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683879&sprefix=%2Caps%2C796&sr=8-6"
ASUS Vivobook Go 12 L210 11.6” Ultra-Thin Laptop, 2022 Version, Intel Celeron N4020, 4GB RAM, 64GB eMMC, Win 11 Home in S Mode with One Year of Office 365 Personal, L210MA-DS02,$145.99,,,https://www.amazon.com/ASUS-Vivobook-Ultra-Thin-Personal-L210MA-DS02/dp/B09QF58J7T/ref=sr_1_7?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683879&sprefix=%2Caps%2C796&sr=8-7
"ASUS TUF F15 Gaming Laptop, 15.6"" 144Hz FHD IPS-Type Display, Intel Core i5-10300H Processor, GeForce GTX 1650, 8GB DDR4 RAM, 512GB PCIe SSD, Wi-Fi 6, Windows 11 Home, FX506LH-AS51,$709.00,,,https://www.amazon.com/ASUS-IPS-Type-i5-10300H-Processor-FX506LH-AS51/dp/B09SVQ25XH/ref=sr_1_10?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683879&sprefix=%2Caps%2C796&sr=8-10"
"Lenovo IdeaPad 3 11 Chromebook Laptop,11.6"" HD Display,Intel Celeron N4020, 4GB RAM, 64GB Storage, UHD Graphics 600, Chrome OS, Onyx Black,$128.78,,,https://www.amazon.com/Lenovo-Chromebook-Processor-Graphics-82BA0003US/dp/B087YW8FQB/ref=sr_1_12?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683879&sprefix=%2Caps%2C796&sr=8-12"
"Lenovo 2022 Newest Ideapad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 8GB DDR4 RAM, 256GB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond,$382.00,,,https://www.amazon.com/Lenovo-Ideapad-Touchscreen-i3-1005G1-Processor/dp/B08B6F1NNR/ref=sr_1_1?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683884&sprefix=%2Caps%2C796&sr=8-1"
ASUS Laptop L210 11.6” ultra thin, Intel Celeron N4020 Processor, 4GB RAM, 64GB eMMC storage, Windows 10 Home in S mode with One Year of Office 365 Personal, L210MA-DB01,$147.00,,,https://www.amazon.com/ASUS-Processor-NumberPad-Microsoft-L210MA-DB01/dp/B081V6W99V/ref=sr_1_2?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683884&sprefix=%2Caps%2C796&sr=8-2
"Acer Aspire 5 A515-46-R3UB | 15.6"" Full HD IPS Display | AMD Ryzen 3 3350U Quad-Core Mobile Processor | 4GB DDR4 | 128GB NVMe SSD | WiFi 6 | Backlit KB | FPR | Amazon Alexa | Windows 11 Home in S mode,$353.49,,,https://www.amazon.com/Acer-A515-46-R3UB-Display-Quad-Core-Processor/dp/B09HVC79PC/ref=sr_1_3?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683884&sprefix=%2Caps%2C796&sr=8-3"
"ASUS VivoBook 14 Laptop Computer, 14"" IPS FHD Display, Intel Core i3-1115G4 Processor, 4GB DDR4, 128GB PCIe SSD, Fingerprint Reader, Windows 11 Home in S Mode, Slate Grey, F415EA-AS31,$257.00,,,https://www.amazon.com/ASUS-i3-1115G4-Processor-Fingerprint-F415EA-AS31/dp/B09SVQG3ZZ/ref=sr_1_4?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683884&sprefix=%2Caps%2C796&sr=8-4"
"Lenovo - 2022 - IdeaPad 3i - Essential Laptop Computer - Intel Core i5 12th Gen - 15.6"" FHD Display - 8GB Memory - 512GB Storage - Windows 11 Pro,$607.00,,,https://www.amazon.com/Lenovo-IdeaPad-Essential-Computer-i5-15-6/dp/B09RNC69K8/ref=sr_1_6?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683884&sprefix=%2Caps%2C796&sr=8-6"
ASUS Vivobook Go 12 L210 11.6” Ultra-Thin Laptop, 2022 Version, Intel Celeron N4020, 4GB RAM, 64GB eMMC, Win 11 Home in S Mode with One Year of Office 365 Personal, L210MA-DS02,$145.99,,,https://www.amazon.com/ASUS-Vivobook-Ultra-Thin-Personal-L210MA-DS02/dp/B09QF58J7T/ref=sr_1_7?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683884&sprefix=%2Caps%2C796&sr=8-7
"ASUS TUF F15 Gaming Laptop, 15.6"" 144Hz FHD IPS-Type Display, Intel Core i5-10300H Processor, GeForce GTX 1650, 8GB DDR4 RAM, 512GB PCIe SSD, Wi-Fi 6, Windows 11 Home, FX506LH-AS51,$709.00,,,https://www.amazon.com/ASUS-IPS-Type-i5-10300H-Processor-FX506LH-AS51/dp/B09SVQ25XH/ref=sr_1_10?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683884&sprefix=%2Caps%2C796&sr=8-10"
"Lenovo IdeaPad 3 11 Chromebook Laptop,11.6"" HD Display,Intel Celeron N4020, 4GB RAM, 64GB Storage, UHD Graphics 600, Chrome OS, Onyx Black,$128.78,,,https://www.amazon.com/Lenovo-Chromebook-Processor-Graphics-82BA0003US/dp/B087YW8FQB/ref=sr_1_12?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683884&sprefix=%2Caps%2C796&sr=8-12"
"Lenovo 2022 Newest Ideapad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 8GB DDR4 RAM, 256GB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond,$382.00,,,https://www.amazon.com/Lenovo-Ideapad-Touchscreen-i3-1005G1-Processor/dp/B08B6F1NNR/ref=sr_1_1?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683887&sprefix=%2Caps%2C796&sr=8-1"
ASUS Laptop L210 11.6” ultra thin, Intel Celeron N4020 Processor, 4GB RAM, 64GB eMMC storage, Windows 10 Home in S mode with One Year of Office 365 Personal, L210MA-DB01,$147.00,,,https://www.amazon.com/ASUS-Processor-NumberPad-Microsoft-L210MA-DB01/dp/B081V6W99V/ref=sr_1_2?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683887&sprefix=%2Caps%2C796&sr=8-2
"Acer Aspire 5 A515-46-R3UB | 15.6"" Full HD IPS Display | AMD Ryzen 3 3350U Quad-Core Mobile Processor | 4GB DDR4 | 128GB NVMe SSD | WiFi 6 | Backlit KB | FPR | Amazon Alexa | Windows 11 Home in S mode,$353.49,,,https://www.amazon.com/Acer-A515-46-R3UB-Display-Quad-Core-Processor/dp/B09HVC79PC/ref=sr_1_3?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683887&sprefix=%2Caps%2C796&sr=8-3"
"ASUS VivoBook 14 Laptop Computer, 14"" IPS FHD Display, Intel Core i3-1115G4 Processor, 4GB DDR4, 128GB PCIe SSD, Fingerprint Reader, Windows 11 Home in S Mode, Slate Grey, F415EA-AS31,$257.00,,,https://www.amazon.com/ASUS-i3-1115G4-Processor-Fingerprint-F415EA-AS31/dp/B09SVQG3ZZ/ref=sr_1_4?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683887&sprefix=%2Caps%2C796&sr=8-4"
"Lenovo - 2022 - IdeaPad 3i - Essential Laptop Computer - Intel Core i5 12th Gen - 15.6"" FHD Display - 8GB Memory - 512GB Storage - Windows 11 Pro,$607.00,,,https://www.amazon.com/Lenovo-IdeaPad-Essential-Computer-i5-15-6/dp/B09RNC69K8/ref=sr_1_6?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683887&sprefix=%2Caps%2C796&sr=8-6"
ASUS Vivobook Go 12 L210 11.6” Ultra-Thin Laptop, 2022 Version, Intel Celeron N4020, 4GB RAM, 64GB eMMC, Win 11 Home in S Mode with One Year of Office 365 Personal, L210MA-DS02,$145.99,,,https://www.amazon.com/ASUS-Vivobook-Ultra-Thin-Personal-L210MA-DS02/dp/B09QF58J7T/ref=sr_1_7?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683887&sprefix=%2Caps%2C796&sr=8-7
"ASUS TUF F15 Gaming Laptop, 15.6"" 144Hz FHD IPS-Type Display, Intel Core i5-10300H Processor, GeForce GTX 1650, 8GB DDR4 RAM, 512GB PCIe SSD, Wi-Fi 6, Windows 11 Home, FX506LH-AS51,$709.00,,,https://www.amazon.com/ASUS-IPS-Type-i5-10300H-Processor-FX506LH-AS51/dp/B09SVQ25XH/ref=sr_1_10?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683887&sprefix=%2Caps%2C796&sr=8-10"
"Lenovo IdeaPad 3 11 Chromebook Laptop,11.6"" HD Display,Intel Celeron N4020, 4GB RAM, 64GB Storage, UHD Graphics 600, Chrome OS, Onyx Black,$128.78,,,https://www.amazon.com/Lenovo-Chromebook-Processor-Graphics-82BA0003US/dp/B087YW8FQB/ref=sr_1_12?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683887&sprefix=%2Caps%2C796&sr=8-12"
"Lenovo 2022 Newest Ideapad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 8GB DDR4 RAM, 256GB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond,$382.00,,,https://www.amazon.com/Lenovo-Ideapad-Touchscreen-i3-1005G1-Processor/dp/B08B6F1NNR/ref=sr_1_1?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683890&sprefix=%2Caps%2C796&sr=8-1"
ASUS Laptop L210 11.6” ultra thin, Intel Celeron N4020 Processor, 4GB RAM, 64GB eMMC storage, Windows 10 Home in S mode with One Year of Office 365 Personal, L210MA-DB01,$147.00,,,https://www.amazon.com/ASUS-Processor-NumberPad-Microsoft-L210MA-DB01/dp/B081V6W99V/ref=sr_1_2?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683890&sprefix=%2Caps%2C796&sr=8-2
"Acer Aspire 5 A515-46-R3UB | 15.6"" Full HD IPS Display | AMD Ryzen 3 3350U Quad-Core Mobile Processor | 4GB DDR4 | 128GB NVMe SSD | WiFi 6 | Backlit KB | FPR | Amazon Alexa | Windows 11 Home in S mode,$353.49,,,https://www.amazon.com/Acer-A515-46-R3UB-Display-Quad-Core-Processor/dp/B09HVC79PC/ref=sr_1_3?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683890&sprefix=%2Caps%2C796&sr=8-3"
"ASUS VivoBook 14 Laptop Computer, 14"" IPS FHD Display, Intel Core i3-1115G4 Processor, 4GB DDR4, 128GB PCIe SSD, Fingerprint Reader, Windows 11 Home in S Mode, Slate Grey, F415EA-AS31,$257.00,,,https://www.amazon.com/ASUS-i3-1115G4-Processor-Fingerprint-F415EA-AS31/dp/B09SVQG3ZZ/ref=sr_1_4?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683890&sprefix=%2Caps%2C796&sr=8-4"
"Lenovo - 2022 - IdeaPad 3i - Essential Laptop Computer - Intel Core i5 12th Gen - 15.6"" FHD Display - 8GB Memory - 512GB Storage - Windows 11 Pro,$607.00,,,https://www.amazon.com/Lenovo-IdeaPad-Essential-Computer-i5-15-6/dp/B09RNC69K8/ref=sr_1_6?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683890&sprefix=%2Caps%2C796&sr=8-6"
ASUS Vivobook Go 12 L210 11.6” Ultra-Thin Laptop, 2022 Version, Intel Celeron N4020, 4GB RAM, 64GB eMMC, Win 11 Home in S Mode with One Year of Office 365 Personal, L210MA-DS02,$145.99,,,https://www.amazon.com/ASUS-Vivobook-Ultra-Thin-Personal-L210MA-DS02/dp/B09QF58J7T/ref=sr_1_7?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683890&sprefix=%2Caps%2C796&sr=8-7
"ASUS TUF F15 Gaming Laptop, 15.6"" 144Hz FHD IPS-Type Display, Intel Core i5-10300H Processor, GeForce GTX 1650, 8GB DDR4 RAM, 512GB PCIe SSD, Wi-Fi 6, Windows 11 Home, FX506LH-AS51,$709.00,,,https://www.amazon.com/ASUS-IPS-Type-i5-10300H-Processor-FX506LH-AS51/dp/B09SVQ25XH/ref=sr_1_10?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683890&sprefix=%2Caps%2C796&sr=8-10"
"Lenovo IdeaPad 3 11 Chromebook Laptop,11.6"" HD Display,Intel Celeron N4020, 4GB RAM, 64GB Storage, UHD Graphics 600, Chrome OS, Onyx Black,$128.78,,,https://www.amazon.com/Lenovo-Chromebook-Processor-Graphics-82BA0003US/dp/B087YW8FQB/ref=sr_1_12?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683890&sprefix=%2Caps%2C796&sr=8-12"
"Lenovo 2022 Newest Ideapad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 8GB DDR4 RAM, 256GB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond,$382.00,,,https://www.amazon.com/Lenovo-Ideapad-Touchscreen-i3-1005G1-Processor/dp/B08B6F1NNR/ref=sr_1_1?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683894&sprefix=%2Caps%2C796&sr=8-1"
ASUS Laptop L210 11.6” ultra thin, Intel Celeron N4020 Processor, 4GB RAM, 64GB eMMC storage, Windows 10 Home in S mode with One Year of Office 365 Personal, L210MA-DB01,$147.00,,,https://www.amazon.com/ASUS-Processor-NumberPad-Microsoft-L210MA-DB01/dp/B081V6W99V/ref=sr_1_2?crid=3W08ZKWQWWA88&keywords=laptop&qid=1674683894&sprefix=%2Caps%2C796&sr=8-2
