title,url,type
امباپه و زبان فرانسه: موانع کاپیتانی مسی در پی‌اس‌جی,https://www.varzesh3.com/news/1866882/امباپه-و-زبان-فرانسه-موانع-کاپیتانی-مسی-در-پی-اس-جی,['text-type']
استقلال 4 - ملوان 0: دلچسب، پر گل و ضد شایعات,https://www.varzesh3.com/news/1866863/گزارش-زنده-استقلال-ملوان,['text-type']
تونل گل‌گهری برای حسینی در اولین جلسه تمرینی,https://video.varzesh3.com/video/270829/تونل-گل-گهری-برای-حسینی-در-اولین-جلسه-تمرینی,['video-type']
خلاصه بازی نساجی مازندران 0 - سپاهان 1,https://video.varzesh3.com/video/270828/خلاصه-بازی-نساجی-مازندران-0-سپاهان-1,['video-type']
خلاصه بازی استقلال 4 - ملوان 0 (گزارش اختصاصی),https://video.varzesh3.com/video/270827/خلاصه-بازی-استقلال-4-ملوان-0-گزارش-اختصاصی,['video-type']
برنامه ویژه رئال برای حمایت از وینی: تشویق در دقیقه 20,https://www.varzesh3.com/news/1866880/برنامه-ویژه-رئال-برای-حمایت-از-وینی-تشویق-در-دقیقه-20,['text-type']
سوگیتا به فولاد خوزستان پیوست (عکس),https://www.varzesh3.com/news/1866879/سوگیتا-به-فولاد-خوزستان-پیوست-عکس,['text-type']
گل چهارم استقلال به ملوان توسط روزبه چشمی,https://video.varzesh3.com/video/270826/گل-چهارم-استقلال-به-ملوان-توسط-روزبه-چشمی,['video-type']
یک دروازه‌بان از پیکان جدا می‌شود,https://www.varzesh3.com/news/1866878/کدام-دروازه-بان-از-پیکان-جدا-می-شود,['text-type']
گل سوم استقلال به ملوان توسط ارسلان مطهری,https://video.varzesh3.com/video/270825/گل-سوم-استقلال-به-ملوان-توسط-ارسلان-مطهری,['video-type']
دلتنگی عجیب سرمربی نفت: خوشحالم برف دیدم!,https://www.varzesh3.com/news/1866877/دلتنگی-عجیب-سرمربی-نفت-خوشحالم-برف-دیدم,['text-type']
بهترین گلزن استقلال به یک قدمی لوکادیا رسید,https://www.varzesh3.com/news/1866874/بهترین-گلزن-استقلال-به-یک-قدمی-لوکادیا-رسید,['text-type']
ادعا در آمریکا: لواندوفسکی می‌خواهد به MLS بیاید,https://www.varzesh3.com/news/1866875/ادعا-در-آمریکا-لواندوفسکی-می-خواهد-به-mls-بیاید,['text-type']
نجات دروازه استقلال توسط روزبه چشمی,https://video.varzesh3.com/video/270824/نجات-دروازه-استقلال-توسط-روزبه-چشمی,['video-type']
عنایتی: شاید فردا جای نفت تیم دیگری را کُچ کنم!,https://www.varzesh3.com/news/1866873/عنایتی-شاید-فردا-جای-نفت-تیم-دیگری-را-کُچ-کنم,['text-type']
آخرین هدف آقای خاص: بازگشت به UCL با جالوروسی,https://www.varzesh3.com/news/1866872/آخرین-هدف-آقای-خاص-بازگشت-به-ucl-با-جالوروسی,['text-type']
قلعه‌نویی به ستاره مورد علاقه‌اش رسید (عکس),https://www.varzesh3.com/news/1866869/قلعه-نویی-به-ستاره-مورد-علاقه-اش-رسید-عکس,['text-type']
اخراج به سود استقلال از بیخ تکذیب شد! (کارشناسی),https://www.varzesh3.com/news/1866870/اخراج-به-سود-استقلال-از-بیخ-تکذیب-شد-کارشناسی,['text-type']
رسمی/ رشید مظاهری به پیکان پیوست,https://www.varzesh3.com/news/1866867/رسمی-رشید-مظاهری-به-پیکان-پیوست,['text-type']
خطای مشکوک بازیکن ملوان بر روی سعید مهری,https://video.varzesh3.com/video/270822/خطای-مشکوک-بازیکن-ملوان-بر-روی-سعید-مهری,['video-type']
جبرئیل سیسه: می‌خواهم برگردم، مجانی بازی می‌کنم!,https://www.varzesh3.com/news/1866866/جبرائیل-سیسه-می-خواهم-برگردم-مجانی-بازی-می-کنم,['text-type']
خطای بازیکن ملوان بر روی مطهری در موقعیت تک به تک,https://video.varzesh3.com/video/270821/خطای-بازیکن-ملوان-بر-روی-ارسلان-مطهری-در-موقعیت-تک-به-تک,['video-type']
گل دوم استقلال به ملوان توسط محمد محبی,https://video.varzesh3.com/video/270820/گل-دوم-استقلال-به-ملوان-توسط-محمد-محبی,['video-type']
گل اول استقلال به ملوان (گل به خودی پدرام قاضی پور),https://video.varzesh3.com/video/270819/گل-اول-استقلال-به-ملوان-گل-به-خودی-پدرام-قاضی-پور,['video-type']
هافبک مس رفسنجان به پیکان پیوست(عکس),https://www.varzesh3.com/news/1866865/هافبک-مس-رفسنجان-به-پیکان-پیوست-عکس,['text-type']
جنجال یک اخراج در کوپا دل‌ری: VAR به نفع بارسا است!,https://www.varzesh3.com/news/1866864/جنجال-یک-اخراج-در-کوپا-دل-ری-var-به-نفع-بارسا-است,['text-type']
گرم کردن علیرضا رضایی پیش از دیدار مقابل ملوان,https://video.varzesh3.com/video/270810/گرم-کردن-علیرضا-رضایی-پیش-از-دیدار-مقابل-ملوان,['video-type']
تنش در مادرید: طناب اتلتی‌ها به گردن وینیسیوس!,https://www.varzesh3.com/news/1866862/اوج-تنش-در-مادرید-طناب-دار-اتلتی-ها-به-گردن-وینیسیوس,['text-type']
گرم کردن بازیکنان استقلال لحظاتی پیش از دیدار با ملوان,https://video.varzesh3.com/video/270811/گرم-کردن-بازیکنان-استقلال-لحظاتی-پیش-از-دیدار-مقابل-ملوان,['video-type']
تقدیر سپاهان از هواداران نساجی با گل (عکس),https://www.varzesh3.com/news/1866860/تقدیر-سپاهان-از-هواداران-نساجی-با-گل-عکس,['text-type']
گرم کردن بازیکنان ملوان پیش از دیدار برابر استقلال,https://video.varzesh3.com/video/270808/گرم-کردن-بازیکنان-ملوان-پیش-از-دیدار-برابر-استقلال,['video-type']
ترکیب سپاهان برای تقابل با نساجی اعلام شد,https://www.varzesh3.com/news/1866857/ترکیب-سپاهان-برای-تقابل-با-نساجی-اعلام-شد,['text-type']
تعطیلات دوباره مسی: با خانواده در کوه‌های آلپ (عکس),https://www.varzesh3.com/news/1866856/تعطیلات-دوباره-مسی-با-خانواده-در-کوه-های-آلپ-عکس,['text-type']
11 مرد منتخب مازیار زارع برای بازی با استقلال,https://www.varzesh3.com/news/1866855/11-مرد-منتخب-مازیار-زارع-برای-بازی-با-استقلال,['text-type']
ترکیب استقلال برابر ملوان اعلام شد,https://www.varzesh3.com/news/1866854/ترکیب-استقلال-برابر-ملوان-اعلام-شد,['text-type']
پنجه ببر و چالش اعتمادسازی در یحیی (عکس),https://www.varzesh3.com/news/1866853/پنجه-ببر-و-چالش-اعتمادسازی-در-یحیی-عکس,['text-type']
سیدحسین، استقلال را تنها نگذاشت (عکس),https://www.varzesh3.com/news/1866852/سیدحسین-استقلال-را-تنها-نگذاشت-عکس,['text-type']
از حضور تماشاگران در ورزشگاه لذت می بریم,https://video.varzesh3.com/video/270805/از-حضور-تماشاگران-در-ورزشگاه-لذت-می-بریم,['video-type']
ردپای مربی استقلال در پیروزی خانگی برابر ملوان,https://www.varzesh3.com/news/1866849/ردپای-مربی-استقلال-در-پیروزی-خانگی-برابر-ملوان,['text-type']
خلاصه بازی چوکا تالش 2 - آرمان گهر 0,https://video.varzesh3.com/video/270804/خلاصه-بازی-چوکا-تالش-2-آرمان-گهر-0,['video-type']
تن‌هاخ: نمایش رشفورد دیوانه‌کننده و غیرقابل‌مهار است,https://www.varzesh3.com/news/1866848/تن-هاخ-نمایش-رشفورد-دیوانه-کننده-و-غیرقابل-مهار-است,['text-type']
ورود تیم استقلال به ورزشگاه آزادی پیش از دیدار با ملوان,https://video.varzesh3.com/video/270803/ورود-استقلال-به-ورزشگاه-آزادی-پیش-از-دیدار-با-ملوان,['video-type']
ورود تیم ملوان به ورزشگاه آزادی پیش از دیدار با استقلال,https://video.varzesh3.com/video/270802/ورود-تیم-ملوان-به-ورزشگاه-آزادی-پیش-از-دیدار-با-استقلال,['video-type']
یواخیم لوو و پوچتینو گزینه‌های جدی هدایت بلژیک,https://www.varzesh3.com/news/1866845/یواخیم-لوو-و-پوچتینو-گزینه-های-جدی-هدایت-بلژیک,['text-type']
ران تونگییک به مس کرمان پیوست (عکس),https://www.varzesh3.com/news/1866844/ران-تونگییک-به-مس-کرمان-پیوست-عکس,['text-type']
تمدید قرارداد بهترین بازی‌ساز لیگ برتر با تیم تراکتور,https://video.varzesh3.com/video/270800/تمدید-قرارداد-بهترین-بازیساز-لیگ-برتر-با-تیم-تراکتور,['video-type']
داستان زیدان و رئال تمام نشده: علاقه زیزو به بازگشت!,https://www.varzesh3.com/news/1866843/داستان-زیدان-و-رئال-تمام-نشده-علاقه-زیزو-به-بازگشت,['text-type']
عزم مانه برای بازگشت: هدف بازی با PSG است,https://www.varzesh3.com/news/1866842/عزم-مانه-برای-بازگشت-هدف-بازی-با-psg-است,['text-type']
استقلال و ملوان پس از 2730 روز در آزادی!,https://www.varzesh3.com/news/1866841/استقلال-و-ملوان-پس-از-2730-روز-در-آزادی,['text-type']
چراغ سبز به مادرید: پنج رئالی در تیم بلینگام!,https://www.varzesh3.com/news/1866840/چشمک-به-مادرید-پنج-رئالی-در-ترکیب-منتخب-بلینگام,['text-type']
غیرمنتظره: رشید در آستانه پیوستن به پیکان!,https://www.varzesh3.com/news/1866839/غیرمنتظره-رشید-در-آستانه-پیوستن-به-پیکان,['text-type']
نفت MIS - هوادار با حضور رایگان تماشاگران,https://www.varzesh3.com/news/1866838/نفت-mis-هوادار-با-حضور-رایگان-تماشاگران,['text-type']
درخواست امباپه از پی‌اس‌جی: ستاره سیتی را بخرید,https://www.varzesh3.com/news/1866836/درخواست-امباپه-از-پی-اس-جی-ستاره-سیتی-را-بخرید,['text-type']
مخالفت استقلال و ساپینتو با جدایی یک بازیکن,https://www.varzesh3.com/news/1866834/مخالفت-استقلال-و-ساپینتو-با-جدایی-یک-بازیکن,['text-type']
خشم بایرن از گنابری: نباید به هفته مد پاریس می‌رفتی!,https://www.varzesh3.com/news/1866835/خشم-بایرن-از-گنابری-نباید-به-هفته-مد-پاریس-می-رفتی,['text-type']
بازگشت پریشیچ به ایتالیا برای حضور در دادگاه ایکاردی,https://www.varzesh3.com/news/1866833/بازگشت-پریشیچ-به-ایتالیا-برای-حضور-در-دادگاه-ایکاردی,['text-type']
سرمربی ذوب‌آهن جریمه مالی شد,https://www.varzesh3.com/news/1866832/سرمربی-ذوب-آهن-جریمه-مالی-شد,['text-type']
یک استقلالی سرمربی جدید آریوی اسلامشهر (عکس) ,https://www.varzesh3.com/news/1866830/یک-استقلالی-سرمربی-جدید-آریوی-اسلامشهر-عکس,['text-type']
یک اتفاق عجیب: این بار یک داور ایرانی رباط داد!,https://www.varzesh3.com/news/1866831/یک-اتفاق-عجیب-این-بار-یک-داور-ایرانی-رباط-داد,['text-type']
آرتتا: رقابت با گواردیولا برای قهرمانی رویایم بود,https://www.varzesh3.com/news/1866828/آرتتا-رقابت-با-گواردیولا-برای-قهرمانی-رویایم-بود,['text-type']
دنیا به کمک رشفورد آمده تا برای یونایتد بدرخشد,https://www.varzesh3.com/news/1866826/دنیا-به-کمک-رشفورد-آمده-تا-برای-یونایتد-بدرخشد,['text-type']
ترکیب احتمالی استقلال برابر ملوان با چند تغییر,https://www.varzesh3.com/news/1866822/ترکیب-احتمالی-استقلال-برابر-ملوان-با-چند-تغییر,['text-type']
دردسر جدید بارسا: جایی برای گاوی نیست!,https://www.varzesh3.com/news/1866824/دردسر-جدید-بارسا-جایی-برای-گاوی-نیست,['text-type']
چالش ضربات ایستگاهی در تمرینات رئال مادرید,https://video.varzesh3.com/video/270792/چالش-ضربات-ایستگاهی-در-تمرینات-رئال-مادرید,['video-type']
صعود هالیوودی در انتظار باشگاه سوپراستار آمریکایی!,https://www.varzesh3.com/news/1866820/صعود-هالیوودی-در-انتظار-باشگاه-سوپراستار-آمریکایی,['text-type']
علیه دنی آلوز توطئه کردند و او در تله افتاد!,https://www.varzesh3.com/news/1866816/علیه-دنی-آلوز-توطئه-کردند-و-او-در-تله-افتاد,['text-type']
سپاهان - نساجی با حضور یک ستاره خاص!,https://www.varzesh3.com/news/1866812/سپاهان-نساجی-با-حضور-یک-ستاره-خاص,['text-type']
ژاوی: نباید به زدن یک گل راضی باشیم,https://www.varzesh3.com/news/1866811/ژاوی-نباید-به-زدن-یک-گل-راضی-باشیم,['text-type']
حادثه برای هواداران یونایتد بعد از گل برونو (عکس),https://www.varzesh3.com/news/1866805/حادثه-روی-سکوها-بعد-از-گل-فرناندز-عکس,['text-type']
هاله ای از قهرمانی بر سر توپچی های لندن,https://www.varzesh3.com/news/1866802/هاله-ای-از-قهرمانی-بر-سر-توپچی-های-لندن,['text-type']
اعتراف و هشدار تن‌هاخ بعد از برد یونایتد,https://www.varzesh3.com/news/1866807/اعتراف-و-هشدار-تن-هاخ-بعد-از-برد-یونایتد,['text-type']
یاغی مورد علاقه ژاوی با این گل ترند توئیتر شد,https://www.varzesh3.com/news/1866806/یاغی-مورد-علاقه-ژاوی-با-این-گل-ترند-توئیتر-شد,['text-type']
پورموسوی: صفایی بود کمک جرات نداشت پرچم بزند,https://www.varzesh3.com/news/1866801/پورموسوی-صفایی-بود-کمک-جرات-نداشت-پرچم-بزند,['text-type']
هاشمی‌نژاد: حق تراکتور بیشتر از این‌هاست,https://www.varzesh3.com/news/1866800/هاشمی-نژاد-حق-تراکتور-بیشتر-از-این-هاست,['text-type']
مهدوی:آماده رویارویی با رونالدو هستیم,https://www.varzesh3.com/news/1866804/مهدوی-آماده-رویارویی-با-رونالدو-هستیم,['text-type']
قربانی: این مربی به درد لای جرز می‌خورد,https://www.varzesh3.com/news/1866803/قربانی-این-مربی-به-درد-لای-جرز-می-خورد,['text-type']
فولاد، یک گره بزرگ در راه قهرمانی پرسپولیس,https://www.varzesh3.com/news/1866799/فولاد-یک-گره-بزرگ-در-راه-قهرمانی-پرسپولیس,['text-type']
رقیب خسرو از رنگ آبی جدا نمی‌شود‌(عکس),https://www.varzesh3.com/news/1866796/رقیب-خسرو-از-رنگ-آبی-جدا-نمی-شود-عکس,['text-type']
پادشاه استانبول، یک مهاجم مصری است!,https://www.varzesh3.com/news/1866798/پادشاه-استانبول-یک-مهاجم-مصری-است,['text-type']
محرومیت سروش رفیعی از بازی خاص,https://www.varzesh3.com/news/1866797/محرومیت-سروش-رفیعی-از-بازی-خاص,['text-type']
فارست ۰-۳ یونایتد: تن‌هاخ در یک قدمی اولین فینال,https://www.varzesh3.com/news/1866794/فارست-۰-۳-یونایتد-تن-هاخ-در-یک-قدمی-اولین-فینال,['text-type']
دو‌ پرچم علیه درخشش بیشتر سردار در ۲۰ دقیقه,https://www.varzesh3.com/news/1866793/دو-پرچم-علیه-درخشش-بیشتر-سردار-در-۲۰-دقیقه,['text-type']
خلاصه بازی ناتینگهام فارست 0 - منچستریونایتد 3,https://video.varzesh3.com/video/270782/خلاصه-بازی-ناتینگهام-فارست-0-منچستریونایتد-3,['video-type']
بارسا ۱-۰ سوسیداد: پیروزی دشوار مقابل تیم ۱۰ نفره,https://www.varzesh3.com/news/1866792/بارسا-۱-۰-سوسیداد-پیروزی-دشوار-مقابل-تیم-۱۰-نفره,['text-type']
خلاصه بازی بارسلونا 1 - رئال‌سوسیداد 0,https://video.varzesh3.com/video/270781/خلاصه-بازی-بارسلونا-1-رئال-سوسیداد-0,['video-type']
خلاصه بازی پورتو 3 - آکادمیکو ویسئو 0,https://video.varzesh3.com/video/270779/خلاصه-بازی-پورتو-3-آکادمیکو-ویسئو-0,['video-type']
خلاصه بازی بایرلورکوزن 2 - بوخوم 0,https://video.varzesh3.com/video/270778/خلاصه-بازی-بایرلورکوزن-2-بوخوم-0,['video-type']
گل اول بارسلونا به سوسیداد (دمبله),https://video.varzesh3.com/video/270777/گل-اول-بارسلونا-به-سوسیداد-دمبله,['video-type']
برائیس مندس، اخراجی پرحاشیه بازی بارسا-سوسیداد,https://www.varzesh3.com/news/1866790/برائیس-مندس-اخراجی-پرحاشیه-بازی-بارسا-سوسیداد,['text-type']
اولین گل جانشین رونالدو در یونایتد (عکس),https://www.varzesh3.com/news/1866789/اولین-گل-جانشین-رونالدو-در-یونایتد-عکس,['text-type']
اولین گل وخهورست برای منچستریونایتد مقابل ناتینگهام,https://video.varzesh3.com/video/270776/اولین-گل-وخهورست-برای-منچستریونایتد-مقابل-ناتینگهام,['video-type']
آماده‌ترین مهاجم حال حاضر دنیا: اینجا در یونایتد,https://www.varzesh3.com/news/1866788/آماده-ترین-مهاجم-حال-حاضر-دنیا-اینجا-در-یونایتد,['text-type']
پوستر باشگاه سپاهان برای آخرین جدا شده (عکس) ,https://www.varzesh3.com/news/1866787/پوستر-باشگاه-سپاهان-برای-آخرین-جدا-شده-عکس,['text-type']
نه به سیاوش رضایت می‌دهند نه می‌گویند بمان,https://www.varzesh3.com/news/1866786/نه-به-سیاوش-رضایت-می-دهند-نه-می-گویند-بمان,['text-type']
تمجیدها از مجیدی: او از بهترین مربیان امارات است,https://www.varzesh3.com/news/1866785/تمجیدها-از-مجیدی-او-از-بهترین-مربیان-امارات-است,['text-type']
گل مردود بارسلونا مقابل سوسیداد,https://video.varzesh3.com/video/270775/گل-مردود-بارسلونا-مقابل-سوسیداد,['video-type']
ماینتس 1-2 دورتموند: رینا، ستاره این روزهای زردها,https://www.varzesh3.com/news/1866784/ماینتس-1-2-دورتموند-رینا-ستاره-این-روزهای-زردها,['text-type']
فوری: شاه‌مهره نقل و انتقالات ۳ساله تمدید کرد,https://www.varzesh3.com/news/1866783/فوری-شاه-مهره-نقل-و-انتقالات-۳-ساله-تمدید-کرد,['text-type']
خلاصه بازی ماینتس 1 - دورتموند 2,https://video.varzesh3.com/video/270773/خلاصه-بازی-ماینتس-1-دورتموند-2,['video-type']
امکان فرصت به خریداران سرخابی ها وجود دارد,https://video.varzesh3.com/video/270772/امکان-فرصت-به-خریداران-سرخابی-ها-وجود-دارد,['video-type']
فتح‌الله‌زاده به دیدار ساپینتو و شاگردانش رفت,https://www.varzesh3.com/news/1866782/فتح-الله-زاده-به-دیدار-ساپینتو-و-شاگردانش-رفت,['text-type']
راه حل قربانزاده برای افزایش سهام سرخابی ها,https://video.varzesh3.com/video/270771/راه-حل-قربانزاده-برای-افزایش-سهام-سرخابی-ها,['video-type']
سردار روی نیمکت لورکوزن مقابل بوخوم,https://www.varzesh3.com/news/1866781/سردار-روی-نیمکت-لورکوزن-مقابل-بوخوم,['text-type']
خبری از تمدید نقل و انتقالات برای باشگاه‌ها نیست,https://www.varzesh3.com/news/1866780/خبری-از-تمدید-نقل-و-انتقالات-برای-باشگاه-ها-نیست,['text-type']
ادعای بزرگ: بارسا زیر پای یک رئالی نشست!,https://www.varzesh3.com/news/1866779/ادعای-بزرگ-بارسا-زیر-پای-یک-رئالی-نشست,['text-type']
مصدومیت، بهانه نجات موقت پولیشیچ در چلسی,https://www.varzesh3.com/news/1866778/مصدومیت-بهانه-نجات-موقت-پولیشیچ-در-چلسی,['text-type']
بمب قلعه‌نویی در نیم فصل نقل و انتقالات,https://www.varzesh3.com/news/1866776/رسمی-محمدرضا-حسینی-به-گل-گهر-پیوست,['text-type']
توپ طلاهای آینده را اودگارد درو می‌کند,https://www.varzesh3.com/news/1866775/توپ-طلاهای-آینده-را-اودگارد-درو-می-کند,['text-type']
چرا مقابل سپاهان یزدانی کاپیتان استقلال شد؟,https://video.varzesh3.com/video/270769/چرا-مقابل-سپاهان-یزدانی-کاپیتان-استقلال-شد,['video-type']
واکنش فکری به کنار گذاشتن یزدانی از استقلال,https://video.varzesh3.com/video/270767/واکنش-فکری-به-کنار-گذاشتن-یزدانی-از-استقلال,['video-type']
مادرید شیفته مودریچ: نمی‌گذاریم لوکیتا برود!,https://www.varzesh3.com/news/1866774/مادرید-شیفته-مودریچ-نمی-گذاریم-لوکیتا-برود,['text-type']
ساپینتو: به سیاوش یزدانی خیلی فرصت داده‌ام,https://video.varzesh3.com/video/270766/ساپینتو-به-سیاوش-یزدانی-خیلی-فرصت-داده-ام,['video-type']
تیم داوری باید با ما منصفانه‌تر برخورد کند ,https://video.varzesh3.com/video/270764/تیم-داوری-باید-با-ما-منصفانه-تر-برخورد-کند,['video-type']
ملوان متفاوت‌تر از نیم فصل اول شده است,https://video.varzesh3.com/video/270763/ملوان-متفاوت-تر-از-نیم-فصل-اول-شده-است,['video-type']
24 ساعت دلهره آور برای رشید مظاهری,https://www.varzesh3.com/news/1866773/24-ساعت-دلهره-آور-برای-رشید-مظاهری,['text-type']
با جذب بازیکنان جدید تیم هماهنگ‌تری خواهیم شد,https://video.varzesh3.com/video/270760/با-جذب-بازیکنان-جدید-تیم-هماهنگ-تری-خواهیم-شد,['video-type']
میلان به دنبال جذب مهاجم مغضوب مورینیو,https://www.varzesh3.com/news/1866768/میلان-به-دنبال-جذب-مهاجم-مغضوب-مورینیو,['text-type']
پاداش ۵۰میلیاردی برای قهرمانی پرسپولیس در آسیا,https://www.varzesh3.com/news/1866767/پاداش-۵۰-میلیاردی-دولت-قهرمانی-پرسپولیس-در-آسیا,['text-type']
جواب رد سجاد شهباززاده به پیشنهاد نفت آبادان,https://www.varzesh3.com/news/1866766/جواب-رد-سجاد-شهباززاده-به-پیشنهاد-نفت-آبادان,['text-type']
مربی سابق استقلال در امارات مدرک A می‌گیرد,https://www.varzesh3.com/news/1866764/مربی-سابق-استقلال-در-امارات-مدرک-a-می-گیرد,['text-type']
فکری: متاسفانه روی اشتباه از شهرداری آستارا گل خوردیم,https://video.varzesh3.com/video/270758/فکری-متاسفانه-روی-اشتباه-از-شهرداری-آستارا-گل-خوردیم,['video-type']
واکنش کومان و دالیچ به قرعه لیگ ملت‌ها,https://www.varzesh3.com/news/1866765/واکنش-کومان-و-دالیچ-به-قرعه-لیگ-ملت-ها,['text-type']
لحظه‌ شماری عیسی برای بازی با پیراهن پرسپولیس,https://www.varzesh3.com/news/1866763/لحظه-شماری-عیسی-برای-بازی-با-پیراهن-پرسپولیس,['text-type']
خسروی: پنالتی دادیم و برنامه‌هایمان به‌هم ریخت,https://video.varzesh3.com/video/270756/خسروی-پنالتی-دادیم-و-برنامه-هایمان-بهم-ریخت,['video-type']
بمب ایرانی تیم فرهاد مجیدی خنثی شد,https://www.varzesh3.com/news/1866760/بمب-ایرانی-تیم-فرهاد-مجیدی-خنثی-شد,['text-type']
زارع: اصلا به خوشحالی هواداران پرسپولیس فکر نمی‌کنم,https://video.varzesh3.com/video/270755/زارع-اصلا-به-خوشحالی-هواداران-پرسپولیس-فکر-نمی-کنم,['video-type']
پیروزی داوران آلمانی: 48ساله بازنشسته نمی‌شویم!,https://www.varzesh3.com/news/1866761/پیروزی-داوران-آلمانی-48ساله-بازنشسته-نمی-شویم,['text-type']
ساپینتو: با رفتن از استقلال هر دوی‌مان را خوشحال کن!,https://www.varzesh3.com/news/1866759/ساپینتو-با-رفتن-از-استقلال-هر-دویمان-را-خوشحال-کن,['text-type']
فریسات: داور سه پنالتی برای ما باید می‌گرفت,https://video.varzesh3.com/video/270754/فریسات-داور-سه-پنالتی-برای-ما-باید-می-گرفت,['video-type']
چهارم به پایین برای پرسپولیس و استقلال ممنوع!,https://www.varzesh3.com/news/1866758/چهارم-به-پایین-برای-پرسپولیس-و-استقلال-ممنوع,['text-type']
ساپینتو: اگر از ما امتیاز بگیرند، قهرمانی غیرممکن است,https://www.varzesh3.com/news/1866747/ساپینتو-دیدار-سختی-با-یک-ملوان-متفاوت-داریم,['text-type']
پورموسوی: از شکل بازی تیمم راضی نیستم,https://video.varzesh3.com/video/270753/پورموسوی-از-شکل-بازی-تیمم-راضی-نیستم,['video-type']
امیدهای پرسپولیس زیرنظر دستیاران یحیی,https://www.varzesh3.com/news/1866756/امیدهای-پرسپولیس-زیرنظر-دستیاران-یحیی,['text-type']
سعیداوی: با دو هفته تمرین نکردن به مساوی رسیدیم,https://video.varzesh3.com/video/270752/سعیداوی-با-دو-هفته-تمرین-نکردن-به-مساوی-رسیدیم,['video-type']
